x,y,label,sublabel,set
0.7409527433094159,0.7577414343667701,3,10,2
0.7028686765942281,0.7281165873149559,3,10,2
0.6815543648524929,0.7326714705856514,3,11,2
0.7398471219917232,0.716747381973293,3,11,2
0.7620660960378759,0.7391938269122658,3,12,2
0.7119211735512401,0.7781861385311618,3,13,2
0.15129949034344037,0.6094903777948502,4,1,2
0.15740557810921713,0.5924498271833912,4,1,2
0.12348807683459523,0.6088419255289291,4,1,2
0.13565799855336683,0.599884070318284,4,1,2
0.1655064806069073,0.5874390174290908,4,2,2
0.1956412353306083,0.5657664064450809,4,2,2
0.17518546608480376,0.5680251749992287,4,2,2
0.1848630585600545,0.555893251646109,4,2,2
0.14452675409189747,0.551322063682725,4,3,2
0.1601403768107406,0.5261279615396276,4,3,2
0.14530175766411343,0.5448717785043485,4,3,2
0.14959904435239565,0.5549042026337165,4,3,2
0.11000924256944206,0.5616228489353904,4,3,2
0.16007674411592407,0.541034887039321,4,3,2
0.15773102527613966,0.536428231078404,4,3,2
0.13783525997474408,0.548563821824851,4,3,2
0.13157163168370448,0.5510837082908272,4,3,2
0.15437675065734272,0.5626794913445505,4,3,2
0.14384366925645048,0.5504617446683111,4,3,2
0.1553600516161462,0.5331560353143295,4,3,2
0.13717577778398773,0.5531113630644126,4,3,2
0.14772253241118935,0.537175460103443,4,3,2
0.11286413718177005,0.5465133500704137,4,3,2
0.1334667600149492,0.5166081177873332,4,3,2
0.13432729192002033,0.5530171383909843,4,3,2
0.14349182245057318,0.5377227264663975,4,3,2
0.16060489255876154,0.5442609267445634,4,3,2
0.14039995779821365,0.5520177718012457,4,3,2
0.1595711670725257,0.5490278956295526,4,3,2
0.14488116948736934,0.5402605216303966,4,3,2
0.11873007978908023,0.5568979778144493,4,3,2
0.12913642103435652,0.5198555277965354,4,4,2
0.11296138548637627,0.512679363823822,4,4,2
0.132298957894939,0.5175578860787661,4,4,2
0.12007738913470566,0.5227510922985036,4,4,2
0.09242436487303539,0.5557526689243769,4,5,2
0.0595484562566014,0.533520844124941,4,6,2
0.07786273129120146,0.4689746234687212,4,7,2
0.08248193783557572,0.4854696038864367,4,7,2
0.07751373349896937,0.46593873886128356,4,7,2
0.060858189231756836,0.4835412320479491,4,7,2
0.10965032484044747,0.49893647692639775,4,7,2
0.082938517477028,0.46579068404767987,4,7,2
0.07797913955339064,0.4935867235853604,4,7,2
0.08763847872116359,0.4559150561050013,4,7,2
0.03428666665130681,0.45513247196212386,4,8,2
0.04547291266653002,0.43412788725089363,4,9,2
0.024004328181397177,0.4908407317668927,4,10,2
0.011971921635798398,0.45933313039025075,4,10,2
0.018568782246247816,0.4661112291789252,4,10,2
0.038257138215206335,0.4363215354971188,4,10,2
0.6861378692438399,0.11266755710964121,5,1,2
0.6501896761092435,0.1134645907088636,5,1,2
0.6896426549370109,0.11693276047998492,5,2,2
0.6933442182397093,0.12551243698838846,5,2,2
0.7063616162305945,0.08994994698425345,5,2,2
0.6740520340453412,0.11579404730616051,5,2,2
0.7530004185325949,0.11530956331914086,5,3,2
0.7622553179482171,0.109143377450915,5,3,2
0.7328162357147358,0.1256288061148433,5,3,2
0.7238434708256422,0.11948051841634522,5,3,2
0.75526444982632,0.11304697336692612,5,3,2
0.7449343439760918,0.1079680002470667,5,3,2
0.7439152109931139,0.08712178082431751,5,3,2
0.7085912667857852,0.09004292414560634,5,4,2
0.7404337018188875,0.035731165511475205,5,5,2
0.7794358036314711,0.04767088736014201,5,6,2
0.7687929831170526,0.020871932244551725,5,7,2
0.7048153977347302,0.01065543000177717,5,8,2
0.7443712059476723,0.026333143613709715,5,8,2
0.7178898498723947,0.020517142580829813,5,8,2
0.7563423296455432,0.029175380590886247,5,8,2
0.7464471301312899,0.015259191138899866,5,8,2
0.7015216796365348,0.029540650542912827,5,8,2
0.7261944581553645,0.014991177561301037,5,8,2
0.7379168698375195,0.0183917000684624,5,8,2
0.7138737475856721,0.013417298896154015,5,8,2
0.6997595883168081,0.05202812491913865,5,8,2
0.7335308278289832,0.020080462228627426,5,8,2
0.7330442163259854,0.03954339418906076,5,8,2
0.7418402312732205,0.030268908546174218,5,8,2
0.7213346307014162,0.03090103889889422,5,8,2
0.6982520522119186,0.006259124143501513,5,8,2
0.7376871054333111,0.02122766791850241,5,8,2
0.6890573654156751,0.005293834163887837,5,8,2
0.7257860726574429,0.016415587573711202,5,8,2
0.7444977560603209,0.025700817395454035,5,8,2
0.7408133701705022,0.031931299466529964,5,8,2
0.7116355271355221,0.047473686648370435,5,8,2
0.728936047729018,0.01118492954122057,5,8,2
0.7392133547336768,0.024881117701591418,5,8,2
0.712646096663163,0.011914817773040723,5,8,2
0.6672562070011802,0.014233375053351859,5,9,2
0.43630803027164966,0.6436148853219733,6,1,2
0.41957970479123635,0.6633067852809941,6,1,2
0.450059750431824,0.6278275805418623,6,2,2
0.41919725080640696,0.6140227895271513,6,2,2
0.4211484118807091,0.5967055126399856,6,2,2
0.45452849619582364,0.5831362575237936,6,3,2
0.44670195892967574,0.6392038141417844,6,3,2
0.4626713812882164,0.6211726368542634,6,3,2
0.4507151985414531,0.6004352374060553,6,3,2
0.46265938094787523,0.5285862694499024,6,4,2
0.46313711057484064,0.516472695719389,6,4,2
0.4604519252690304,0.5492507975837836,6,4,2
0.43512438901637823,0.5547217286532324,6,4,2
0.4225053549571281,0.5377556275710761,6,4,2
0.45290297860884965,0.532000667002128,6,4,2
0.4885922051031761,0.5672300831842346,6,4,2
0.4550822623443055,0.5620494091358665,6,4,2
0.474974852192625,0.47525125011568226,6,5,2
0.49003499801779277,0.5222596099509076,6,5,2
0.49312397203227376,0.5112182968241881,6,5,2
0.5038989633570202,0.5226970412320618,6,5,2
0.5004031242751172,0.5065383103253462,6,5,2
0.46697335830567005,0.4748952662815856,6,5,2
0.48316310342484714,0.4882978160974418,6,5,2
0.4997504245596753,0.5080086362466196,6,5,2
0.49911063891237545,0.5099507059715095,6,5,2
0.46497076408357796,0.48462954203583614,6,5,2
0.5544522744025793,0.49777300166307187,6,6,2
0.5274999182229717,0.508381999916803,6,6,2
0.5632587311336568,0.5212080503575522,6,6,2
0.5271426221830025,0.5204966934635601,6,6,2
0.5582407845880906,0.529369012130154,6,6,2
0.5324777491078957,0.5292777258133123,6,6,2
0.5683603728008771,0.4878442455956395,6,7,2
0.5755668148726742,0.4594998461344931,6,7,2
0.5565621584301579,0.46728068076560597,6,7,2
0.5287741456289632,0.48110444193975566,6,8,2
0.5839994812153848,0.4176148065872133,6,8,2
0.5228525934387118,0.5003081237814954,6,9,2
0.5168713729463794,0.5265748132470611,6,9,2
0.5230396596023137,0.5457057482872616,6,10,2
0.5059164343131679,0.5212752461500014,6,10,2
0.550075359559394,0.5439670161744493,6,11,2
0.5445177639948514,0.5396473756617989,6,11,2
0.5251351833578743,0.5523718462850365,6,11,2
0.5358110072265172,0.5794380855602709,6,11,2
0.5396561145379687,0.5353869782044269,6,11,2
0.5525417669606735,0.5574233912365844,6,11,2
0.5724207990230036,0.5453037094634426,6,11,2
0.5440719812521964,0.5704277217594743,6,11,2
0.5217875621505977,0.5493470818111168,6,11,2
0.5499346572904258,0.569509866767743,6,11,2
0.5522612381017784,0.5422313826795576,6,11,2
0.5402142679266511,0.5307742473651742,6,11,2
0.5213003813655664,0.5411046016419297,6,11,2
0.5448219825285642,0.5442469729586656,6,11,2
0.549187198713517,0.5523529397320598,6,11,2
0.5477544759819742,0.5347255498077127,6,11,2
0.5525923951947112,0.569207095665141,6,11,2
0.5203326872431429,0.560511192819034,6,11,2
0.5319128857008233,0.5707110501769345,6,11,2
0.5392930217064832,0.5595314539878589,6,11,2
0.5369651676615073,0.5212716942675125,6,11,2
0.5490347181367196,0.5451042574714445,6,11,2
0.6023125185425551,0.5592643680375299,6,12,2
0.6124489956163444,0.5756425540660444,6,12,2
0.5839266878801856,0.5974660785235236,6,13,2
0.6229545627779784,0.5878571590692551,6,13,2
0.5953914652599555,0.5985553875345611,6,13,2
0.6056445428100665,0.6070743950440617,6,13,2
0.604446249419738,0.6190194690233113,6,13,2
0.5839403004669698,0.581982561858547,6,13,2
0.613504259715194,0.590332292059175,6,13,2
0.6112442326602033,0.6124122284275163,6,13,2
0.5963025592075374,0.5868362316611275,6,13,2
0.6047987089117529,0.5996588124728869,6,13,2
0.5859686502707576,0.6053363508698432,6,13,2
0.6232634799055476,0.5834918884067,6,13,2
0.587921152646521,0.6403666082903126,6,13,2
0.6058521522549207,0.6168959939705084,6,13,2
0.6001839422211195,0.6206745192864197,6,13,2
0.5898901254950204,0.594560088301762,6,13,2
0.5943631382533604,0.5933406811338,6,13,2
0.6012759873509047,0.570681074444962,6,13,2
0.5773757218471854,0.6013083268957483,6,13,2
0.5804650212164734,0.6180667808623771,6,13,2
0.6139745717764024,0.6257996204552411,6,13,2
0.6031391026749381,0.6047501469301878,6,13,2
0.6008996540600013,0.6215307097382032,6,13,2
0.6054691011955257,0.5928915451164444,6,13,2
0.5792077811823165,0.5850550500710188,6,14,2
0.5596947271476896,0.6045780529414087,6,14,2
0.14725575147318237,0.7059653223270532,0,0,1
0.2421286808707347,0.9351234898050661,0,0,1
0.24184869721652347,0.5847260951201215,0,0,1
0.1414031552007493,0.35393145110845325,0,0,1
0.19627421595317107,0.39567109893634544,0,0,1
0.052880512580791406,0.003093739471352386,0,0,1
0.4538654354852589,0.48591877572831466,0,0,1
0.4534040905755823,0.8035001446774274,0,0,1
0.35117923891810765,0.42622383314811185,0,0,1
0.837904252758755,0.9841825244022199,0,0,1
0.024502276188449135,0.43368042533363294,0,0,1
0.7947642287181306,0.3289701170781124,0,0,1
0.5526130866200264,0.8718351108008823,0,0,1
0.7644494866404259,0.038653097360430655,0,0,1
0.026333645174143716,0.37585831122922464,0,0,1
0.5722474043844342,0.635454742995934,0,0,1
0.6280686000536105,0.6534420007041222,0,0,1
0.9222225608626514,0.3520133800403983,0,0,1
0.9282364627324836,0.3476317971944691,0,0,1
0.273622227887076,0.9802289141787894,0,0,1
0.974462681259207,0.769835642177312,0,0,1
0.691441635838327,0.8654849997339362,0,0,1
0.5992269202722555,0.28669886369671194,0,0,1
0.02667543229658864,0.8793478124964706,0,0,1
0.06660865632692403,0.8945153544339787,0,0,1
0.77164765147256,0.9608071243927438,0,0,1
0.7704984590665038,0.6252180175049267,0,0,1
0.1297433917882126,0.28726097992083244,0,0,1
0.055187685139637455,0.37903330714689465,0,0,1
0.7340380742155831,0.15976827800160076,0,0,1
0.039872754448173064,0.27370384477094656,0,0,1
0.9333231398865445,0.2710488843173203,0,0,1
0.3524557584815471,0.39841225218055176,0,0,1
0.42035265833215985,0.899353573863979,0,0,1
0.299578996095919,0.2310795279911141,0,0,1
0.23749032277166993,0.2955906639992226,0,0,1
0.2894962478263442,0.7064490754899562,0,0,1
0.974811614625631,0.8037655336161368,0,0,1
0.29349914810342803,0.20960962763729152,0,0,1
0.7663721269856949,0.0779898255723266,0,0,1
0.026088448350766177,0.8960072908279415,0,0,1
0.3189066774806377,0.4290945737984958,0,0,1
0.8555299223028965,0.025576062593683058,0,0,1
0.36466900143025616,0.4775139983717863,0,0,1
0.5959289358118565,0.1406326885476864,0,0,1
0.777291025215031,0.34246496536895243,0,0,1
0.2079061426463975,0.5449780801693298,0,0,1
0.4726949697145497,0.408483369416449,0,0,1
0.9703763716870201,0.12889193420122913,0,0,1
0.1589295493132421,0.6765011467097887,0,0,1
0.8212238040834617,0.2572981566499821,0,0,1
0.4086641986073417,0.08571075386859628,0,0,1
0.809107059695871,0.9770989208880367,0,0,1
0.8325756864345684,0.6343162696602708,0,0,1
0.2586356917753274,0.993427666422354,0,0,1
0.6355752002901855,0.8844069268910106,0,0,1
0.9132588450662864,0.6555196271634108,0,0,1
0.1705765476068365,0.9154386401681205,0,0,1
0.2018530000478903,0.6589309309560779,0,0,1
0.14649939604017878,0.3074211317700646,0,0,1
0.8587543578161688,0.5669498906416284,0,0,1
0.19658567161834384,0.6172431223006393,0,0,1
0.7645109106094967,0.05386680402588129,0,0,1
0.7880133450291492,0.9439283018234437,0,0,1
0.45455560462204225,0.2554070061496123,0,0,1
0.2194185209256998,0.8185420273722696,0,0,1
0.5806979270841913,0.2938557409223178,0,0,1
0.8047077478657043,0.09072414890070502,0,0,1
0.5747453309512723,0.8543891629314206,0,0,1
0.8369787372486597,0.11876312517362664,0,0,1
0.362506538339166,0.6535665350498384,0,0,1
0.33313677737542446,0.43777681873984464,0,0,1
0.06996021224958127,0.6459440425791166,0,0,1
0.8998984335508721,0.6964331645610052,0,0,1
0.09069092176231663,0.6751128446373951,0,0,1
0.4204516673799248,0.041831465674147306,0,0,1
0.6532227820513898,0.9797890786276772,0,0,1
0.5169206451287789,0.5093763108604428,0,0,1
0.06141428111323832,0.22228618440477999,0,0,1
0.9504579385410833,0.6667079334267082,0,0,1
0.3122890450624223,0.021215650132552444,0,0,1
0.06321638405819152,0.5695363494718374,0,0,1
0.8941573078586997,0.10044883508647295,0,0,1
0.14131927315790072,0.3209511843161985,0,0,1
0.9832731383918155,0.6624371962074103,0,0,1
0.8211926327079729,0.9864231456717849,0,0,1
0.395252606496964,0.4008246832547733,0,0,1
0.6388661601318704,0.5166106947506347,0,0,1
0.5999964429650093,0.36765008796510146,0,0,1
0.23264851375620366,0.5186539035315908,0,0,1
0.04974117729361516,0.8170867775945629,0,0,1
0.6723038212990688,0.2623572226751568,0,0,1
0.2370213371306834,0.6765362258581901,0,0,1
0.3259474384040646,0.5558440169424664,0,0,1
0.04528141694247489,0.14417295079136683,0,0,1
0.1390308288621347,0.8584234362967135,0,0,1
0.9681235533411254,0.6566382172355104,0,0,1
0.3184407314181845,0.6232036346107273,0,0,1
0.23256150824027788,0.2760652507394521,0,0,1
0.4484160950170344,0.3482585081336411,0,0,1
0.29657733165435096,0.16726408391890313,0,0,1
0.26785068003135837,0.30268182517980413,0,0,1
0.26472782889629387,0.3986781978839491,0,0,1
0.9502376704675696,0.6420231977794102,0,0,1
0.8184167759545306,0.8433229118997243,0,0,1
0.24711118271372523,0.9949927918805949,0,0,1
0.8065983563511044,0.7234977086547876,0,0,1
0.9845457356919641,0.2619306459521954,0,0,1
0.16156620648252049,0.8330702967152629,0,0,1
0.46564195850285706,0.7455096541313483,0,0,1
0.22061831810932253,0.9809425274529274,0,0,1
0.5210327383458376,0.789864367924172,0,0,1
0.0484108235409314,0.6776745590892956,0,0,1
0.14608592544064203,0.4549358660118097,0,0,1
0.9316775339737609,0.6939388263849579,0,0,1
0.09830898571937474,0.11035818061218317,0,0,1
0.7690283791254787,0.07088243238044789,0,0,1
0.013341143768531459,0.2444217879993651,0,0,1
0.9074157417185023,0.32889953692915463,0,0,1
0.9614909157410668,0.9383922340650908,0,0,1
0.873307483031586,0.5021873847115342,0,0,1
0.6110639122024455,0.8534508086533081,0,0,1
0.9230972557508595,0.031563904627428196,0,0,1
0.6368792681740678,0.3979778373487288,0,0,1
0.6407132416204651,0.32271147930787225,0,0,1
0.6480296779883742,0.25563304757595096,0,0,1
0.08867641700396445,0.9431497056549333,0,0,1
0.7924161651923415,0.3618588385931105,0,0,1
0.4651697089934971,0.35321580594989455,0,0,1
0.6781592934335282,0.3813778914273549,0,0,1
0.31214385616883056,0.6640186464864698,0,0,1
0.04406437794781515,0.8751142060206729,0,0,1
0.4778467697883477,0.21931134637538408,0,0,1
0.06470465106947432,0.9240534742839559,0,0,1
0.44714371210913084,0.7882600698088204,0,0,1
0.3320479986698148,0.6103819438509122,0,0,1
0.518619662138173,0.7572957716575648,0,0,1
0.28745321231198384,0.7583595820091353,0,0,1
0.8807359026031525,0.9715688679902508,0,0,1
0.9540095108849815,0.4040228811683537,0,0,1
0.2581284999039708,0.573786824338102,0,0,1
0.475636653911659,0.40994209625120115,0,0,1
0.2387532271490883,0.7634992532394252,0,0,1
0.9302022867338264,0.7300806363844445,0,0,1
0.7778284516366758,0.46751142749619246,0,0,1
0.8669863901992809,0.4132600217866189,0,0,1
0.23996466891174628,0.288953525339825,0,0,1
0.7599841276479777,0.2520539390415184,0,0,1
0.005136831773390083,0.6690339787354177,0,0,1
0.33525141036269224,0.9938037266392861,0,0,1
0.48504436496044756,0.3845920439818953,0,0,1
0.5405235630902447,0.6271252051575414,0,0,1
0.8430894800679536,0.60757723486384,0,0,1
0.2712680730425897,0.9874248556500451,0,0,1
0.7477874191834245,0.5858238531956149,0,0,1
0.7150768348500911,0.8307702539567682,0,0,1
0.19914786304481558,0.8397718275259318,0,0,1
0.6756550841080584,0.16670862922625407,0,0,1
0.5211958539657592,0.861576603607172,0,0,1
0.10846523762874405,0.16059036820668626,0,0,1
0.6312889740618064,0.7511784304590646,0,0,1
0.1966250512026263,0.3391889526882642,0,0,1
0.40081025890309807,0.8286627478279777,0,0,1
0.8713608563034297,0.6023471088107096,0,0,1
0.018223842965495507,0.9489745438160411,0,0,1
0.8854431484767961,0.2327972574043652,0,0,1
0.6426065173165892,0.7484316673520466,0,0,1
0.18952515926356994,0.5167465904328686,0,0,1
0.2947129854303542,0.8936866214174967,0,0,1
0.47360065255733863,0.1612095894814678,0,0,1
0.1846551136811232,0.2531449400165793,0,0,1
0.7351352896320226,0.5067995710107573,0,0,1
0.007996324260758358,0.9845526399571416,0,0,1
0.4618739241656845,0.42747598337108705,0,0,1
0.09188193331679684,0.5034026160995615,0,0,1
0.4477891582977025,0.303975364961549,0,0,1
0.1438746866156403,0.1353539891122576,0,0,1
0.2550578207486498,0.5037733505792479,0,0,1
0.12654257021911153,0.877348518479471,0,0,1
0.6633615839225375,0.9590380960126308,0,0,1
0.1970905446838177,0.990646699572237,0,0,1
0.6545598668484619,0.5920918741229384,0,0,1
0.6704051962080542,0.7593167534345143,0,0,1
0.9263450449927993,0.8920436827598321,0,0,1
0.30345591349766887,0.17604624759850962,0,0,1
0.7779095640175924,0.6356285362008698,0,0,1
0.9587342143204176,0.48027498276671876,0,0,1
0.8127524210548711,0.7876225448714691,0,0,1
0.5834140893343642,0.06883623475705558,0,0,1
0.7151315143951051,0.6301669734218623,0,0,1
0.4030975610782783,0.15233958616653598,0,0,1
0.690065629250458,0.8657473090975596,0,0,1
0.6597650202365564,0.20445390012985432,0,0,1
0.11173232892645213,0.8427766937594566,0,0,1
0.352272035071273,0.544099657787254,0,0,1
0.5208206117383917,0.14033035000739824,0,0,1
0.43310959520150194,0.31673878586780907,0,0,1
0.1484262821406126,0.18419251174597595,0,0,1
0.7487998069000493,0.9454202568589212,0,0,1
0.8204584954106737,0.717470022181047,0,0,1
0.35986183455642173,0.6563980758418931,0,0,1
0.5730611114286498,0.6005648649334051,0,0,1
0.6646743032386363,0.9224197566693079,0,0,1
0.9059377450626699,0.5071214780978502,0,0,1
0.949678655795497,0.40979599767592745,0,0,1
0.3149187066798652,0.4493709854962633,0,0,1
0.8990956710169975,0.3501045035987205,0,0,1
0.27905795793638033,0.8259607372207219,0,0,1
0.844016235490284,0.24337982507106484,0,0,1
0.40604211868572815,0.5191149839109858,0,0,1
0.34255937362364686,0.30365771249849993,0,0,1
0.9962853531595187,0.9586938351225402,0,0,1
0.8345984024906328,0.42402949427256553,0,0,1
0.1274835213847777,0.7222190373425644,0,0,1
0.03503725374847977,0.9842357830810623,0,0,1
0.864214762485339,0.6135395284963606,0,0,1
0.9427644445898391,0.49924966436930784,0,0,1
0.9861939632253065,0.548326397667811,0,0,1
0.7206242960711576,0.6544787879415629,0,0,1
0.336852667130894,0.4058210424823011,0,0,1
0.78609563488073,0.560709879148831,0,0,1
0.7794588913184182,0.06709357476592748,0,0,1
0.24820798327459936,0.23824381908585912,0,0,1
0.9608231610599491,0.7902761454454169,0,0,1
0.31546508183310296,0.8448417775651241,0,0,1
0.35757266206829685,0.4714821996486852,0,0,1
0.47793168434639816,0.15845866567594347,0,0,1
0.884742341537393,0.5571433937908796,0,0,1
0.8569243975244474,0.994928224935338,0,0,1
0.8535530863068422,0.9999213172234851,0,0,1
0.4502850879664094,0.26049317598708477,0,0,1
0.858664190210676,0.5156505006983418,0,0,1
0.8642850350444694,0.08745632004312409,0,0,1
0.194711797133579,0.5775266716879465,0,0,1
0.12167106079075085,0.819327888527066,0,0,1
0.7109812729970748,0.35426907014019293,0,0,1
0.11649974358778126,0.7943785917441525,0,0,1
0.052459438488395516,0.02869910384926211,0,0,1
0.1606894142286469,0.8798979949187974,0,0,1
0.963978333521938,0.7838568216036846,0,0,1
0.38964911058238094,0.9731148783869572,0,0,1
0.21767441038739865,0.8305699453410323,0,0,1
0.34618824764972067,0.03229422714599828,0,0,1
0.3279741435532181,0.2232921500173668,0,0,1
0.02812109973307542,0.6314609035626765,0,0,1
0.7580957095597501,0.11477276714803031,0,0,1
0.1148435463320836,0.21710587414983762,0,0,1
0.6767948143117282,0.35497053214657215,0,0,1
0.13759185724169576,0.8584940969748464,0,0,1
0.6672083989438955,0.6569071337324179,0,0,1
0.8341110711696458,0.302868823097292,0,0,1
0.6461892631985655,0.1846925503424628,0,0,1
0.5392851234617494,0.8530027421387555,0,0,1
0.5362485554949052,0.03321655081183672,0,0,1
0.5841769447615203,0.014683918446681045,0,0,1
0.46192467170708806,0.19219309930192263,0,0,1
0.679982777632229,0.23482034098193294,0,0,1
0.10602075050922566,0.3286387085117629,0,0,1
0.09176487623310303,0.24152291811950344,0,0,1
0.26993769001413237,0.31393088589879437,0,0,1
0.5540288024201337,0.9654958268734603,0,0,1
0.2613211471198116,0.26479444982779576,0,0,1
0.14877681034840107,0.2390549893673548,0,0,1
0.18189401463918575,0.7327728256435576,0,0,1
0.8928894402804766,0.5836604852262972,0,0,1
0.102370769053162,0.7432877390260918,0,0,1
0.9253722933478756,0.006169694254172242,0,0,1
0.131325377782744,0.9817869673398076,0,0,1
0.30775799518952707,0.34223696027483175,0,0,1
0.8163825515223075,0.7995434713908605,0,0,1
0.784332778011408,0.966990087140871,0,0,1
0.35312136805450245,0.6350090309225176,0,0,1
0.7853099156709744,0.30276172974295135,0,0,1
0.19046762153401342,0.8064128827293476,0,0,1
0.29163422643830583,0.4847850796704234,0,0,1
0.03042018725769846,0.005364922642220216,0,0,1
0.18056619739589175,0.5986621198514752,0,0,1
0.1511862824806599,0.14865984988134462,0,0,1
0.728607949845869,0.39076891448615203,0,0,1
0.5891270271383579,0.8718439979645842,0,0,1
0.10281723009313604,0.10243388335401737,0,0,1
0.9340315812693278,0.00142100131772116,0,0,1
0.4037385866282762,0.19105251212533092,0,0,1
0.3226887941148101,0.7623706805731632,0,0,1
0.28957451295029546,0.84208278619281,0,0,1
0.5007460653757873,0.6615474968520592,0,0,1
0.31360861492574266,0.4124340404046619,0,0,1
0.03145133589576676,0.3020252555736142,0,0,1
0.4182317084708508,0.4676101582778385,0,0,1
0.6772375961127726,0.8811640040921188,0,0,1
0.05788403242730311,0.7171423008433248,0,0,1
0.3141586913418022,0.9530820185872632,0,0,1
0.623446708309346,0.1488233347783211,0,0,1
0.18829756254586516,0.6402727888769029,0,0,1
0.5008664158097428,0.8076091664760118,0,0,1
0.6380331787442138,0.10072780215382848,0,0,1
0.8282590372840936,0.5052021402322412,0,0,1
0.6518041871848336,0.06931040573559666,0,0,1
0.004898555735171062,0.2260839308708521,0,0,1
0.7924905825442267,0.8209890580127465,0,0,1
0.07008055475301334,0.49640072180106143,0,0,1
0.4270745331577849,0.4231327423615955,0,0,1
0.8227880465062124,0.2389985916159698,0,0,1
0.4104194657821211,0.8464603186288712,0,0,1
0.012896958253559078,0.5006050383837528,0,0,1
0.5624293914913033,0.1153418988661159,0,0,1
0.2017686937230273,0.8458362344473987,0,0,1
0.3810579691931675,0.23378830148698315,0,0,1
0.8554054933139196,0.7339801536600947,0,0,1
0.8255759905165605,0.6525445278082492,0,0,1
0.05584829388211787,0.06035530936110167,0,0,1
0.2834712131284336,0.6555772577843116,0,0,1
0.8138203170454931,0.13701620426100858,0,0,1
0.9205796015395734,0.03779312597256834,0,0,1
0.8874822359952002,0.03643236588322496,0,0,1
0.3772094366820588,0.29036446647654,1,1,3
0.4141815705684582,0.27688602526146766,1,1,3
0.37489508704311525,0.2623014291199926,1,2,3
0.37279452528228385,0.2979087671357378,1,3,3
0.38689246145767314,0.27339534424752465,1,3,3
0.42116600923575254,0.31715684527443294,1,4,3
0.43881652125472453,0.2535187295824794,1,5,3
0.47582137992617235,0.3196975371022592,1,6,3
0.48717154582578603,0.31340391942328233,1,6,3
0.47717403194538566,0.3677068905594702,1,7,3
0.5176592961017943,0.3771010310298554,1,8,3
0.5030508668034785,0.3696243475730249,1,8,3
0.5154773920703397,0.35669092929911445,1,8,3
0.517679559890883,0.3534627282598113,1,8,3
0.5181761761743283,0.3774127045058328,1,8,3
0.5007499620783107,0.38166932009764404,1,8,3
0.5128826643559435,0.38207109731321365,1,8,3
0.5202695091120265,0.3782252463944843,1,8,3
0.5497568102414591,0.36403369166029875,1,8,3
0.5169792244244025,0.37138006205473645,1,8,3
0.5432185576995023,0.36002006233315526,1,9,3
0.5408849668496356,0.3560354801364797,1,9,3
0.516689306553166,0.33924063363325757,1,9,3
0.9122338055060127,0.7222185999447334,2,1,3
0.8905501411451036,0.7599088128795469,2,1,3
0.8871451546452405,0.748130400778752,2,1,3
0.8853221654321158,0.7430685529995888,2,1,3
0.9176928746559846,0.7243557638955395,2,2,3
0.8935693443528098,0.730153267914136,2,2,3
0.8909172558905517,0.7168066025806741,2,2,3
0.9134304831967469,0.7199346452456766,2,2,3
0.9069468968408962,0.7322344529148248,2,2,3
0.9210668537569103,0.7164498173433795,2,2,3
0.8848853514733542,0.7282822943415522,2,2,3
0.9008636703857799,0.7280865070207805,2,2,3
0.928542030106495,0.7241133459766889,2,2,3
0.8963982339560346,0.7256628559399604,2,2,3
0.8967653589158201,0.7332872681097398,2,2,3
0.9002879325843942,0.7119452502963677,2,2,3
0.9347409091846288,0.7158711039840084,2,2,3
0.9096917217604273,0.7139695632491783,2,2,3
0.9044571061047142,0.6921797941983912,2,3,3
0.9035604439207969,0.6783723432447962,2,3,3
0.9366163124622244,0.6793479799051582,2,4,3
0.9368094742862672,0.706474477076347,2,5,3
0.9516392541401439,0.665792710618503,2,5,3
0.9542308121984088,0.7033684812895016,2,5,3
0.9415290457441704,0.6696974217476241,2,5,3
0.9478849454532173,0.6932722328962523,2,5,3
0.9412816522540397,0.7436508681237576,2,6,3
0.9107228434309114,0.7269529779808327,2,6,3
0.948276929107996,0.7354148574269094,2,6,3
0.9455580180939936,0.7180566194528684,2,6,3
0.9630926643061096,0.7117147281106543,2,7,3
0.9524104720626841,0.7348505373840587,2,7,3
0.9686986500106047,0.7153340017630854,2,7,3
0.9783282066767245,0.7075687259266783,2,7,3
0.9656565102515077,0.7212748222509626,2,7,3
0.9753742821592126,0.7259027158964116,2,7,3
0.9688853479215417,0.7049560184074666,2,7,3
0.9797323096123741,0.7375668142407991,2,7,3
0.9714013621300915,0.7316948287933125,2,7,3
0.9744611095129588,0.720232786299354,2,7,3
0.9715841323708352,0.7113540218503037,2,7,3
0.9737226077996063,0.7159842229966129,2,7,3
0.9820399722497233,0.7366987193434659,2,7,3
0.9897522270992609,0.7475667624935391,2,7,3
0.973495024909003,0.74905398721486,2,8,3
0.41736791994149874,0.7007701477003878,3,1,3
0.3907138662494236,0.6854520489120921,3,1,3
0.39532995875408883,0.6765002348729697,3,1,3
0.3936244158992048,0.6641214691279277,3,1,3
0.38356174100493295,0.6415369958078269,3,1,3
0.38717476015055824,0.6686382290627567,3,1,3
0.4224804878461794,0.6701094974728717,3,1,3
0.3856013780308037,0.6666197191395599,3,1,3
0.40659197893288507,0.6676243811130361,3,1,3
0.4255772429107479,0.646779442352223,3,2,3
0.44519524897382085,0.6691202611510502,3,2,3
0.4359617918496932,0.6365890025590262,3,2,3
0.4078221420581557,0.6372798170007122,3,2,3
